batchNumber,VDS,VGS,Wg,nfing,gdg_val,gsg_val,fT_plt,fmax_plt,nf_min,gain
37534,28,-1.5,50.0,8,52,48,32.71608052,109.8606511,1.1314465,0.6252747
37535,28,-1.5,50.0,8,52,63,32.59978609,109.7952794,1.1271056000000002,0.4956635999999999
37536,28,-1.5,50.0,8,52,78,32.50464948,109.7378825,1.1236348,0.3714106
37549,28,-1.5,62.5,8,22,33,33.66210283,108.24461559999999,1.1588455,0.8219027
37550,28,-1.5,62.5,8,22,48,33.57114994,108.16390049999998,1.1540384,0.7288568
37551,28,-1.5,62.5,8,22,63,33.5020908,108.0948727,1.1504868000000001,0.6346341999999999
37552,28,-1.5,62.5,8,22,78,33.44669756,108.0344392,1.1476621999999999,0.5398623
37553,28,-1.5,62.5,8,37,33,33.58598686,108.3107813,1.1598591999999999,0.4066238
37554,28,-1.5,62.5,8,37,48,33.489785999999995,108.2473564,1.1547882,0.30528890000000003
37555,28,-1.5,62.5,8,37,63,33.41669794,108.1910233,1.1510398000000002,0.2056506
37556,28,-1.5,62.5,8,37,78,33.35820194,108.1406321,1.1480601000000001,0.1073127
37557,28,-1.5,62.5,8,52,33,33.51072043,108.34419390000001,1.1583393999999998,-0.0078408
37558,28,-1.5,62.5,8,52,48,33.4083682,108.2919352,1.1528886999999999,-0.11765139999999999
37559,28,-1.5,62.5,8,52,63,33.33092475,108.24381969999999,1.1488578,-0.2227271
37560,28,-1.5,62.5,8,52,78,33.26889966,108.19993970000002,1.1456553,-0.3245659
37573,28,-1.5,75.0,8,22,33,34.18301472,106.5365478,1.1806218000000002,-0.0153638
37574,28,-1.5,75.0,8,22,48,34.12357599,106.4829043,1.1757695,-0.0887518
37575,28,-1.5,75.0,8,22,63,34.08007048,106.43349440000001,1.1721914,-0.16501010000000002
37576,28,-1.5,75.0,8,22,78,34.04646871,106.3884381,1.1693503,-0.2428471
37577,28,-1.5,75.0,8,37,33,34.11610204,106.57370130000001,1.1825682,-0.3902206
37578,28,-1.5,75.0,8,37,48,34.05251959,106.53732169999999,1.177561,-0.4699513
37579,28,-1.5,75.0,8,37,63,34.00598241,106.50062179999999,1.1738741000000001,-0.5501809
37580,28,-1.5,75.0,8,37,78,33.97015847,106.46563799999998,1.1709528,-0.6304784999999999
37581,28,-1.5,75.0,8,52,33,34.05228362,106.5881595,1.1821035,-0.7620602
37582,28,-1.5,75.0,8,52,48,33.98401317,106.5628959,1.1768471,-0.848413
37583,28,-1.5,75.0,8,52,63,33.93417767,106.53440159999998,1.1729833,-0.9327378000000001
37584,28,-1.5,75.0,8,52,78,33.89573677,106.50593300000001,1.1699292,-1.0155312
37597,28,-1.5,87.5,8,22,33,34.65490652,104.7289911,1.2062646000000001,-0.8124185
37598,28,-1.5,87.5,8,22,48,34.61920999,104.7047188,1.2013155,-0.8685415000000001
37599,28,-1.5,87.5,8,22,63,34.59465629,104.67660240000001,1.1976712,-0.9289405999999999
37600,28,-1.5,87.5,8,22,78,34.57755,104.6482387,1.1947809999999999,-0.9917997
37601,28,-1.5,87.5,8,37,33,34.59491326,104.7347686,1.2089501,-1.1502940000000001
37602,28,-1.5,87.5,8,37,48,34.55585476,104.7277137,1.2039268,-1.2113835
37603,28,-1.5,87.5,8,37,63,34.52925822,104.7123194,1.2002389999999998,-1.274764
37604,28,-1.5,87.5,8,37,78,34.51041867,104.6940627,1.1973242,-1.3393498
37605,28,-1.5,87.5,8,52,33,34.53951799,104.7287468,1.2092889,-1.4837808000000001
37606,28,-1.5,87.5,8,52,48,34.49697062,104.73273409999999,1.2041128,-1.5501087
37607,28,-1.5,87.5,8,52,63,34.46797493,104.72552370000001,1.2003263000000002,-1.6166038999999999
37608,28,-1.5,87.5,8,52,78,34.44730876,104.7137828,1.1973453,-1.6829667000000001
37621,28,-1.5,100.0,8,22,33,35.10133821,102.8673172,1.236084,-1.5642811
37622,28,-1.5,100.0,8,22,48,35.08390836,102.87415290000001,1.2309946000000003,-1.6052233999999999
37623,28,-1.5,100.0,8,22,63,35.07453477,102.8686122,1.2272512,-1.6516228
37624,28,-1.5,100.0,8,22,78,35.07025828,102.8579558,1.224285,-1.7012368000000002
37625,28,-1.5,100.0,8,37,33,35.046745200000004,102.8399666,1.2394018999999998,-1.8689118000000002
37626,28,-1.5,100.0,8,37,48,35.02688467,102.8639249,1.2343018,-1.9137883999999998
37627,28,-1.5,100.0,8,37,63,35.01583101,102.87109509999999,1.2305663999999998,-1.9624433000000001
37628,28,-1.5,100.0,8,37,78,35.01042876,102.8705691,1.2276196000000001,-2.013258
37629,28,-1.5,100.0,8,52,33,34.9981056,102.81235550000001,1.2403966,-2.1682022
37630,28,-1.5,100.0,8,52,48,34.97567851,102.8472403,1.2352192,-2.2172272
37631,28,-1.5,100.0,8,52,63,34.96300219,102.8625496,1.2314464,-2.2682331000000002
37632,28,-1.5,100.0,8,52,78,34.95627533,102.8685266,1.2284859,-2.3202712000000005
37645,28,-1.4,25.0,2,22,33,32.131378000000005,114.11102369999999,1.0141488,2.7398332
37646,28,-1.4,25.0,2,22,48,31.74038559,113.94942420000001,1.0090626,2.7136337999999998
37647,28,-1.4,25.0,2,22,63,31.42867078,113.822179,1.005225,2.6909373
37648,28,-1.4,25.0,2,22,78,31.16648365,113.71617090000001,1.0021191999999999,2.6707075000000002
37649,28,-1.4,25.0,2,37,33,31.97326491,114.2645733,1.0074527,2.5516603
37650,28,-1.4,25.0,2,37,48,31.56831303,114.1202291,1.0010473,2.5195822
37651,28,-1.4,25.0,2,37,63,31.24598891,114.0051477,0.9961449,2.4921832999999998
37652,28,-1.4,25.0,2,37,78,30.97521124,113.90902949999999,0.9921341,2.4679829
37653,28,-1.4,25.0,2,52,33,31.79852217,114.35502949999999,0.9970158000000001,2.3241376
37654,28,-1.4,25.0,2,52,48,31.37714197,114.2220476,0.9889969999999999,2.2849421000000003
37655,28,-1.4,25.0,2,52,63,31.04235859,114.11526289999999,0.9828017,2.2518477000000003
37656,28,-1.4,25.0,2,52,78,30.76150583,114.0253,0.9776983,2.2228383999999997
37669,28,-1.4,37.5,2,22,33,33.2620671,113.0964372,1.0250584,3.9139312999999993
37670,28,-1.4,37.5,2,22,48,32.99493332,112.94969270000001,1.0203243,3.8932436000000004
37671,28,-1.4,37.5,2,22,63,32.77987008,112.83308259999998,1.0167741,3.875202
37672,28,-1.4,37.5,2,22,78,32.59757083,112.73537140000002,1.0139146,3.8590727
37673,28,-1.4,37.5,2,37,33,33.14035952,113.2336229,1.0219373,3.6911769999999997
37674,28,-1.4,37.5,2,37,48,32.86212778,113.10420400000001,1.0163396,3.6633484
37675,28,-1.4,37.5,2,37,63,32.63842513,112.9998919,1.0120895,3.6395969
37676,28,-1.4,37.5,2,37,78,32.44902403,112.91214620000001,1.0086333,3.6186476
37677,28,-1.4,37.5,2,52,33,33.00990199,113.31333319999999,1.015754,3.4330464999999997
37678,28,-1.4,37.5,2,52,48,32.71860555,113.19529809999999,1.0090688,3.396846
37679,28,-1.4,37.5,2,52,63,32.48472819,113.09930729999999,1.0039434999999999,3.3664017999999998
37680,28,-1.4,37.5,2,52,78,32.28694981,113.0177822,0.9997451999999999,3.3398055
37693,28,-1.4,50.0,2,22,33,33.89660461,111.77643090000001,1.0374584,4.3649396
37694,28,-1.4,50.0,2,22,48,33.69899835,111.6496794,1.0328562,4.3507597
37695,28,-1.4,50.0,2,22,63,33.53883171,111.54721609999999,1.0294176,4.3380633
37696,28,-1.4,50.0,2,22,78,33.40235825,111.4605365,1.0266558000000001,4.3265437
37697,28,-1.4,50.0,2,37,33,33.7957779,111.891768,1.0361812,4.1202721
37698,28,-1.4,50.0,2,37,48,33.58896686,111.78251110000001,1.0309483,4.0987479
37699,28,-1.4,50.0,2,37,63,33.42172924,111.69282120000001,1.0269966,4.080175700000001
37700,28,-1.4,50.0,2,37,78,33.27938657,111.6162064,1.0237965,4.063693799999999
37701,28,-1.4,50.0,2,52,33,33.6907098,111.9571843,1.0321841999999999,3.8450836
37702,28,-1.4,50.0,2,52,48,33.47337656,111.8592854,1.0261377,3.8151002999999997
37703,28,-1.4,50.0,2,52,63,33.29772575,111.77790549999999,1.0215296,3.7897626000000004
37704,28,-1.4,50.0,2,52,78,33.14848334,111.707848,1.0177719,3.7675696000000003
37717,28,-1.4,62.5,2,22,33,34.32463189999999,110.22835149999999,1.0523372,4.5104109
37718,28,-1.4,62.5,2,22,48,34.17165327,110.12526899999999,1.0477657,4.5019602
37719,28,-1.4,62.5,2,22,63,34.04691085,110.0398557,1.0443583,4.4939374
37720,28,-1.4,62.5,2,22,78,33.94027549,109.9665835,1.0416271000000001,4.4864269
37721,28,-1.4,62.5,2,37,33,34.23722833,110.3180533,1.0522159,4.250104900000001
37722,28,-1.4,62.5,2,37,48,34.07660753,110.23259990000001,1.0471551,4.2344684
37723,28,-1.4,62.5,2,37,63,33.94591264,110.16009209999999,1.0433484,4.2206942000000005
37724,28,-1.4,62.5,2,37,78,33.83427926,110.0969013,1.0402751000000001,4.208324500000001
37725,28,-1.4,62.5,2,52,33,34.14884167,110.3666277,1.0495673,3.9640307999999997
37726,28,-1.4,62.5,2,52,48,33.97933058,110.2925863,1.0438604,3.9402216
37727,28,-1.4,62.5,2,52,63,33.84165133,110.22845179999999,1.0395315,3.9199071000000005
37728,28,-1.4,62.5,2,52,78,33.72416826,110.1718814,1.0360141,3.9020138999999996
37741,28,-1.4,75.0,2,22,33,34.64947631,108.5234384,1.0701234,4.5022082
37742,28,-1.4,75.0,2,22,48,34.52766009,108.4474726,1.0655206,4.49857
37743,28,-1.4,75.0,2,22,63,34.42783788,108.38168519999999,1.0620961000000002,4.4944611
37744,28,-1.4,75.0,2,22,78,34.34213,108.3236781,1.0593549999999998,4.4903002
37745,28,-1.4,75.0,2,37,33,34.57158442,108.584027,1.0708236999999998,4.2303472
37746,28,-1.4,75.0,2,37,48,34.4432037,108.52572040000001,1.0658268,4.2198191
37747,28,-1.4,75.0,2,37,63,34.33824677,108.472889,1.0620795,4.2101947
37748,28,-1.4,75.0,2,37,78,34.24829211,108.4251239,1.0590613000000002,4.201373
37749,28,-1.4,75.0,2,52,33,34.49488109,108.6135398,1.0691066999999999,3.9371271
37750,28,-1.4,75.0,2,52,48,34.35900114,108.5666352,1.0635769,3.9188405
37751,28,-1.4,75.0,2,52,63,34.24807101,108.5221908,1.0593981000000001,3.9030050000000003
37752,28,-1.4,75.0,2,52,78,34.15315218,108.48106829999999,1.0560125,3.8889359
37765,28,-1.4,87.5,2,22,33,34.91715389,106.7207212,1.0911043,4.4069164
37766,28,-1.4,87.5,2,22,48,34.81844288,106.6741615,1.0864245000000001,4.407331299999999
37767,28,-1.4,87.5,2,22,63,34.73710405,106.6296582,1.0829474,4.4065129
37768,28,-1.4,87.5,2,22,78,34.66707742,106.5883185,1.0801675,4.4051640999999995
37769,28,-1.4,87.5,2,37,33,34.84641459,106.74982460000001,1.0924454,4.1266273
37770,28,-1.4,87.5,2,37,48,34.74200651,106.72095290000001,1.0874403,4.1205002
37771,28,-1.4,87.5,2,37,63,34.65619873,106.68946559999999,1.0836958,4.1144449
37772,28,-1.4,87.5,2,37,78,34.58242308,106.65843600000001,1.0806857,4.1086708
37773,28,-1.4,87.5,2,52,33,34.77855868,106.75873370000001,1.0914273,3.8289823
37774,28,-1.4,87.5,2,52,48,34.66759957,106.74124280000001,1.0859708000000001,3.8155498
37775,28,-1.4,87.5,2,52,63,34.57667439,106.71815559999999,1.0818603,3.8036448
37776,28,-1.4,87.5,2,52,78,34.49860704,106.69379409999999,1.0785382,3.7929279
37789,28,-1.4,100.0,2,22,33,35.15151713,104.8660067,1.1155305,4.2579536
37790,28,-1.4,100.0,2,22,48,35.07063512,104.850594,1.1107352,4.261834599999999
37791,28,-1.4,100.0,2,22,63,35.0036828,104.828648,1.1071765,4.2638259000000005
37792,28,-1.4,100.0,2,22,78,34.94580655,104.80497709999999,1.1043338,4.264875900000001
37793,28,-1.4,100.0,2,37,33,35.08633849,104.8618477,1.1174097,3.9718269999999998
37794,28,-1.4,100.0,2,37,48,35.00039618,104.86412390000001,1.1123417,3.9695292
37795,28,-1.4,100.0,2,37,63,34.92953482,104.85524529999999,1.1085577,3.9665757000000004
37796,28,-1.4,100.0,2,37,78,34.86837576,104.84195240000001,1.1055205,3.9634477999999995
37797,28,-1.4,100.0,2,52,33,35.02531917,104.8490156,1.1169512,3.6719355000000005
37798,28,-1.4,100.0,2,52,48,34.93379929,104.8626231,1.1114935,3.6627881
37799,28,-1.4,100.0,2,52,63,34.85842685,104.8621442,1.107393,3.6543498999999997
37800,28,-1.4,100.0,2,52,78,34.79348009,104.85553890000001,1.1040858999999998,3.6465878
37813,28,-1.4,25.0,4,22,33,32.35278125,114.1197324,1.0153312,4.1036754
37814,28,-1.4,25.0,4,22,48,31.97403986,113.9580426,1.0102963,4.0157432
37815,28,-1.4,25.0,4,22,63,31.67316705,113.8307587,1.0065046999999998,3.9348031999999997
37816,28,-1.4,25.0,4,22,78,31.42082425,113.724721,1.0034412,3.8579498999999995
37817,28,-1.4,25.0,4,37,33,32.19640723,114.2733522,1.008951,3.8157239
37818,28,-1.4,25.0,4,37,48,31.80405337,114.12893970000002,1.0026643,3.7091274
37819,28,-1.4,25.0,4,37,63,31.49273446,114.013811,0.9978667999999999,3.6125578999999997
37820,28,-1.4,25.0,4,37,78,31.23213852,113.9176212,0.9939515,3.5220577000000004
37821,28,-1.4,25.0,4,52,33,32.02380227,114.3638672,0.9988879999999999,3.4960516999999998
37822,28,-1.4,25.0,4,52,48,31.61540538,114.23081200000001,0.9910662,3.3699818999999995
37823,28,-1.4,25.0,4,52,63,31.29198325,114.1239761,0.9850437,3.2574718
37824,28,-1.4,25.0,4,52,78,31.02144677,114.0339743,0.9800968000000001,3.1533215
37837,28,-1.4,37.5,4,22,33,33.571101500000005,113.10186110000001,1.0265709,4.3347498
37838,28,-1.4,37.5,4,22,48,33.31774845,112.9550744,1.0218868,4.2601244000000005
37839,28,-1.4,37.5,4,22,63,33.114959899999995,112.8384494,1.0183818,4.1893809
37840,28,-1.4,37.5,4,22,78,32.94393505,112.7407267,1.0155641,4.1209014999999996
37841,28,-1.4,37.5,4,37,33,33.45128049,113.2390851,1.0237761,4.0275377
37842,28,-1.4,37.5,4,37,48,33.18725895,113.10962649999999,1.018298,3.9364735
37843,28,-1.4,37.5,4,37,63,32.97620203,113.0052872,1.014154,3.8522216
37844,28,-1.4,37.5,4,37,78,32.79839049,112.9175013,1.0107947,3.7721400000000003
37845,28,-1.4,37.5,4,52,33,33.32312271,113.3188385,1.0179816,3.6969364000000002
37846,28,-1.4,37.5,4,52,48,33.04652287,113.20075759999999,1.0114986,3.5887394
37847,28,-1.4,37.5,4,52,63,32.82577453,113.1047352,1.0065514000000002,3.4906843000000003
37848,28,-1.4,37.5,4,52,78,32.63993057,113.0231864,1.002515,3.3989491000000003
37861,28,-1.4,50.0,4,22,33,34.2935474,111.7802039,1.0392913000000001,4.1583989
37862,28,-1.4,50.0,4,22,48,34.11056154,111.6534513,1.0347376,4.0931234
37863,28,-1.4,50.0,4,22,63,33.96350966,111.5509885,1.0313431,4.0296303
37864,28,-1.4,50.0,4,22,78,33.83884246,111.4643094,1.0286225,3.9671928999999997
37865,28,-1.4,50.0,4,37,33,34.19458955,111.89556100000001,1.0383485000000001,3.8453487999999996
37866,28,-1.4,50.0,4,37,48,34.00301987,111.7862803,1.0332353,3.7659729
37867,28,-1.4,50.0,4,37,63,33.84931235,111.69657509999999,1.0293901,3.6910721
37868,28,-1.4,50.0,4,37,78,33.71955471,111.6199493,1.0262876,3.6189714
37869,28,-1.4,50.0,4,52,33,34.09201831,111.9610138,1.0347511,3.5157197
37870,28,-1.4,50.0,4,52,48,33.89038135,111.8630835,1.0289095,3.4216095999999996
37871,28,-1.4,50.0,4,52,63,33.72884499,111.7816825,1.0244825,3.3349936000000002
37872,28,-1.4,50.0,4,52,78,33.59263698,111.71160959999999,1.0208896,3.2531194
37885,28,-1.4,62.5,4,22,33,34.810512,110.2311507,1.0544978999999999,3.8210461000000002
37886,28,-1.4,62.5,4,22,48,34.67272557,110.12808390000002,1.0499733,3.7632832
37887,28,-1.4,62.5,4,22,63,34.56175315,110.0426832,1.0466091,3.7057873
37888,28,-1.4,62.5,4,22,78,34.46782146,109.9694119,1.0439183,3.6484815000000004
37889,28,-1.4,62.5,4,37,33,34.72510875,110.3208586,1.0547191999999999,3.5096387000000004
37890,28,-1.4,62.5,4,37,48,34.58018541,110.23539299999999,1.0497778999999998,3.4398328
37891,28,-1.4,62.5,4,37,63,34.46376364,110.16287870000001,1.046078,3.3727309
37892,28,-1.4,62.5,4,37,78,34.3652807,110.0996838,1.0431028,3.3073903
37893,28,-1.4,62.5,4,52,33,34.63921291,110.3694658,1.0524798999999998,3.1869551
37894,28,-1.4,62.5,4,52,48,34.48613123,110.29540320000001,1.0469800999999999,3.1045048
37895,28,-1.4,62.5,4,52,63,34.36322565,110.23125520000002,1.0428346,3.0274683
37896,28,-1.4,62.5,4,52,78,34.25951071,110.1746753,1.0394844,2.9539298
37909,28,-1.4,75.0,4,22,33,35.22579541,108.5255885,1.0726277,3.4091831
37910,28,-1.4,75.0,4,22,48,35.1195774,108.44965220000002,1.0680702,3.3581068999999997
37911,28,-1.4,75.0,4,22,63,35.03393593,108.3838875,1.0646878999999998,3.3061177
37912,28,-1.4,75.0,4,22,78,34.96141946,108.3258977,1.0619866000000002,3.2536417
37913,28,-1.4,75.0,4,37,33,35.14997552,108.5861723,1.0736794,3.104212
37914,28,-1.4,75.0,4,37,48,35.03774338,108.5278624,1.0688021,3.0428231
37915,28,-1.4,75.0,4,37,63,34.94749516,108.475031,1.0651618999999999,2.9827147999999997
37916,28,-1.4,75.0,4,37,78,34.87118843,108.42726709999998,1.0622424,2.9235279
37917,28,-1.4,75.0,4,52,33,35.07584055,108.61571640000001,1.0723818999999999,2.7920408
37918,28,-1.4,75.0,4,52,48,34.95681257,108.56879779999998,1.0670613000000002,2.7197639
37919,28,-1.4,75.0,4,52,63,34.86122614,108.52434540000002,1.0630681999999998,2.651194
37920,28,-1.4,75.0,4,52,78,34.78039924,108.48321770000001,1.0598523000000002,2.5850948
37933,28,-1.4,87.5,4,22,33,35.58567721,106.7224125,1.0939736,2.9618179000000002
37934,28,-1.4,87.5,4,22,48,35.50291729,106.675895,1.0893376000000001,2.9170065
37935,28,-1.4,87.5,4,22,63,35.43614306,106.63142340000002,1.0859018999999999,2.8703091
37936,28,-1.4,87.5,4,22,78,35.37961919,106.5901081,1.0831611,2.8225613999999997
37937,28,-1.4,87.5,4,37,33,35.51701832,106.75150190000001,1.0956762,2.6663782000000005
37938,28,-1.4,87.5,4,37,48,35.42916298,106.7226342,1.0907908000000002,2.6126902000000003
37939,28,-1.4,87.5,4,37,63,35.35848398,106.69115259999998,1.0871541,2.5590887
37940,28,-1.4,87.5,4,37,78,35.29868727,106.6601287,1.0842433,2.505697
37941,28,-1.4,87.5,4,52,33,35.45169345,106.7604415,1.0950888,2.3668675
37942,28,-1.4,87.5,4,52,48,35.35815781,106.74294259999999,1.0898441,2.3037582000000003
37943,28,-1.4,87.5,4,52,63,35.28289005,106.71985179999999,1.0859219,2.2429080000000003
37944,28,-1.4,87.5,4,52,78,35.21946012,106.69548870000001,1.0827721000000001,2.1836504
37957,28,-1.4,100.0,4,22,33,35.91423327,104.8673557,1.1187913,2.4993231
37958,28,-1.4,100.0,4,22,48,35.84959539,104.8519969,1.1140383999999999,2.4604974
37959,28,-1.4,100.0,4,22,63,35.79743119,104.83009129999999,1.1105201999999998,2.4189528
37960,28,-1.4,100.0,4,22,78,35.75339431,104.80645140000001,1.1077161,2.375869
37961,28,-1.4,100.0,4,37,33,35.85094047,104.8631741,1.1210434,2.2153324
37962,28,-1.4,100.0,4,37,48,35.78209885,104.8654611,1.1160956,2.1688218999999997
37963,28,-1.4,100.0,4,37,63,35.7265721,104.8565932,1.1124201,2.1213669
37964,28,-1.4,100.0,4,37,78,35.67969206,104.84331,1.1094833999999998,2.0735012999999998
37965,28,-1.4,100.0,4,52,33,35.79257570000001,104.85037249999999,1.1210282,1.9296865
37966,28,-1.4,100.0,4,52,48,35.71879152,104.863977,1.1157854,1.8749846000000001
37967,28,-1.4,100.0,4,52,63,35.65956099,104.86349840000001,1.1118763,1.8212856
37968,28,-1.4,100.0,4,52,78,35.60951343,104.8568946,1.1087445,1.7684113999999997
37981,28,-1.4,25.0,6,22,33,32.6960969,114.12224509999999,1.0162739,4.1314642
37982,28,-1.4,25.0,6,22,48,32.33764737,113.9605247,1.0113353,4.0031821
37983,28,-1.4,25.0,6,22,63,32.05483568,113.8332258,1.0076286,3.8818337999999994
37984,28,-1.4,25.0,6,22,78,31.81903814,113.7271763,1.0046422,3.7641549
37985,28,-1.4,25.0,6,37,33,32.54139546,114.2758872,1.0104354,3.7160627999999996
37986,28,-1.4,25.0,6,37,48,32.16972464,114.1314527,1.0043596,3.5645427000000005
37987,28,-1.4,25.0,6,37,63,31.87697473,114.0163085,0.9997464,3.4245552000000004
37988,28,-1.4,25.0,6,37,78,31.63308931,113.92009650000001,0.9959978999999999,3.2913454
37989,28,-1.4,25.0,6,52,33,32.37081034,114.3664196,1.0010176,3.2695487
37990,28,-1.4,25.0,6,52,48,31.9836018,114.23334129999999,0.9935398000000001,3.0954186000000004
37991,28,-1.4,25.0,6,52,63,31.67915636,114.12648909999999,0.9878167999999999,2.9378393
37992,28,-1.4,25.0,6,52,78,31.42582006,114.0364748,0.9831398000000001,2.7903605
38005,28,-1.4,37.5,6,22,33,34.06244235,113.1032601,1.027671,3.8721998999999996
38006,28,-1.4,37.5,6,22,48,33.83196042,112.95645829999998,1.0230823,3.7653727
38007,28,-1.4,37.5,6,22,63,33.64986533,112.83982549999999,1.0196616,3.661745
38008,28,-1.4,37.5,6,22,78,33.49789634,112.7420966,1.0169206,3.5598036
38009,28,-1.4,37.5,6,37,33,33.94463418,113.24049440000002,1.0254254999999999,3.4601081
38010,28,-1.4,37.5,6,37,48,33.70406301,113.11102450000001,1.0201597,3.3356815
38011,28,-1.4,37.5,6,37,63,33.51431275,113.00667709999999,1.0162016999999999,3.2183875
38012,28,-1.4,37.5,6,37,78,33.35609928,112.9188798,1.013011,3.1053936
38013,28,-1.4,37.5,6,52,33,33.81899866,113.32025870000001,1.0202924,3.0298703
38014,28,-1.4,37.5,6,52,48,33.566596999999994,113.2021649,1.0141604,2.8880369
38015,28,-1.4,37.5,6,52,63,33.36784543,113.1061337,1.0095198,2.757572
38016,28,-1.4,37.5,6,52,78,33.20227439,113.0245781,1.0057604,2.6341751
38029,28,-1.4,50.0,6,22,33,34.93530094,111.7810206,1.0405476,3.3270869
38030,28,-1.4,50.0,6,22,48,34.77658683,111.6542645,1.0360883,3.2369065
38031,28,-1.4,50.0,6,22,63,34.65202127,111.55179840000002,1.0327773,3.1475678
38032,28,-1.4,50.0,6,22,78,34.5484092,111.4651162,1.0301328,3.0586597
38033,28,-1.4,50.0,6,37,33,34.83858091,111.8963808,1.0401594,2.9333747000000003
38034,28,-1.4,50.0,6,37,48,34.67223289,111.7870949,1.0352584,2.8298044
38035,28,-1.4,50.0,6,37,63,34.54144586,111.6973861,1.0315995999999998,2.7303740000000003
38036,28,-1.4,50.0,6,37,78,34.43301901,111.6207574,1.0286661,2.6335349
38037,28,-1.4,50.0,6,52,33,34.73879622,111.96184070000001,1.0372325999999998,2.5297921000000003
38038,28,-1.4,50.0,6,52,48,34.56335322,111.86390359999999,1.0317450000000001,2.4127222
38039,28,-1.4,50.0,6,52,63,34.4256411,111.7824981,1.0276276,2.3033363999999996
38040,28,-1.4,50.0,6,52,78,34.31144178,111.7124217,1.0243149999999999,2.1988337000000002
38053,28,-1.4,62.5,6,22,33,35.60679592,110.23160779999999,1.0559163999999999,2.6868656000000004
38054,28,-1.4,62.5,6,22,48,35.49454717,110.12854240000001,1.0514853000000002,2.6114796
38055,28,-1.4,62.5,6,22,63,35.40702776,110.0431417,1.0482039,2.5351809
38056,28,-1.4,62.5,6,22,78,35.33483194,109.96986809999999,1.0455886,2.4583427
38057,28,-1.4,62.5,6,37,33,35.52375709,110.32131310000001,1.0566975,2.3182744
38058,28,-1.4,62.5,6,37,48,35.40534269,110.23584709999999,1.0519684999999999,2.2325276
38059,28,-1.4,62.5,6,37,63,35.31289417,110.1633325,1.0484551,2.1486347
38060,28,-1.4,62.5,6,37,78,35.23683863,110.10013719999999,1.0456493,2.0659932
38061,28,-1.4,62.5,6,52,33,35.44080914,110.3699249,1.0551368,1.9450872
38062,28,-1.4,62.5,6,52,48,35.31524734,110.29586,1.0499931,1.8487050999999999
38063,28,-1.4,62.5,6,52,63,35.21745418,110.23171059999999,1.0461593,1.7571543
38064,28,-1.4,62.5,6,52,78,35.13711841,110.1751297,1.0430916,1.6687641
38077,28,-1.4,75.0,6,22,33,36.18131886,108.52579709999999,1.0742177,2.0201613999999997
38078,28,-1.4,75.0,6,22,48,36.10168732,108.4498662,1.0697529,1.9583947
38079,28,-1.4,75.0,6,22,63,36.04031945,108.38410400000001,1.0664528999999998,1.8942935
38080,28,-1.4,75.0,6,22,78,35.99048507,108.3261153,1.0638268,1.8288331000000002
38081,28,-1.4,75.0,6,37,33,36.10797195,108.58637390000001,1.0758356000000002,1.6791555
38082,28,-1.4,75.0,6,37,48,36.0231592,108.5280672,1.0711708,1.6092276
38083,28,-1.4,75.0,6,37,63,35.95802128,108.4752381,1.0677176000000002,1.5392986000000002
38084,28,-1.4,75.0,6,37,78,35.90526794,108.4274758,1.0649680000000001,1.4695062
38085,28,-1.4,75.0,6,52,33,36.03700905,108.61592069999999,1.0752253999999999,1.3369921999999999
38086,28,-1.4,75.0,6,52,48,35.94662438,108.56900320000001,1.070263,1.2585674
38087,28,-1.4,75.0,6,52,63,35.87716348,108.5245518,1.0665838,1.1826577
38088,28,-1.4,75.0,6,52,78,35.8212133,108.483425,1.0636525,1.108487
38101,28,-1.4,87.5,6,22,33,36.70628709,106.72243780000001,1.0957472,1.3568942
38102,28,-1.4,87.5,6,22,48,36.650695299999995,106.67592900000001,1.0912034,1.3076961999999999
38103,28,-1.4,87.5,6,22,63,36.608926000000004,106.6314622,1.0878497,1.2549661
38104,28,-1.4,87.5,6,22,78,36.57577597,106.5901496,1.085184,1.2001621999999998
38105,28,-1.4,87.5,6,37,33,36.63998086,106.751516,1.0980238000000002,1.0436238000000002
38106,28,-1.4,87.5,6,37,48,36.58035999,106.7226548,1.0933518,0.9879034
38107,28,-1.4,87.5,6,37,63,36.53556579,106.6911777,1.0899028999999998,0.9306309000000001
38108,28,-1.4,87.5,6,37,78,36.50020676,106.66015719999999,1.0871628999999998,0.8725441999999999
38109,28,-1.4,87.5,6,52,33,36.57798453,106.760457,1.0981338,0.7315278000000001
38110,28,-1.4,87.5,6,52,48,36.51388641,106.742962,1.0932499,0.6689562
38111,28,-1.4,87.5,6,52,63,36.46563922,106.7198743,1.0896443,0.6069694999999999
38112,28,-1.4,87.5,6,52,78,36.42752549,106.6955137,1.0867816000000001,0.5455221
38125,28,-1.4,100.0,6,22,33,37.20561617,104.86723700000002,1.120763,0.7109745
38126,28,-1.4,100.0,6,22,48,37.16898453,104.8518902,1.1161020000000001,0.6733258000000001
38127,28,-1.4,100.0,6,22,63,37.14245663,104.82999129999999,1.1126656000000001,0.6311171
38128,28,-1.4,100.0,6,22,78,37.12249447,104.80635550000001,1.1099366000000002,0.5862062
38129,28,-1.4,100.0,6,37,33,37.14491588,104.86304080000001,1.1235986999999998,0.42439560000000004
38130,28,-1.4,100.0,6,37,48,37.10512175,104.86533689999999,1.1188655,0.3814847
