batchNum,vds,vgs,wg,nfing,gdg,gsg,Pout,PAE,ACPR,Tj,GainComp,Gain,ACPR_2nd,Psat,PBO,Gain_SS,Pdel_dBm,EVM
11,24,-1.5,25,6,22,33,3.79078,10.63099,-32.17321,64.48793,0.49014,13.0769,-57.07289,27.5482,-9.96675,13.56476,17.58145,8.01631
12,24,-1.5,25,6,22,48,3.75624,11.84945,-32.16569,66.73484,0.54797,12.74696,-56.69376,27.50845,-9.39229,13.29493,18.11616,8.01514
13,24,-1.5,25,6,22,78,3.56547,12.5587,-32.17647,65.10758,0.66797,12.06022,-56.54374,27.28209,-8.76921,12.7282,18.51288,8.01465
14,24,-1.5,25,6,52,48,3.91165,12.52598,-32.21454,64.76585,0.6209,11.65612,-56.06974,27.68451,-9.12416,12.27702,18.56035,8.01504
15,24,-1.5,25,6,52,78,3.55591,13.15998,-32.24027,65.55015,0.78713,10.60009,-55.67408,27.27042,-8.25054,11.38722,19.01988,8.01418
16,24,-1.5,25,8,22,33,3.64418,9.47148,-32.0372,64.62966,0.44284,13.2834,-57.39855,28.6263,-10.35969,13.72043,18.26661,8.01655
17,24,-1.5,25,8,22,48,3.676,11.20038,-31.99491,66.1933,0.49828,13.01179,-56.72684,28.66406,-9.60095,13.50589,19.06311,8.01524
18,24,-1.5,25,8,22,78,3.56102,12.88798,-31.96622,64.82367,0.62574,12.32653,-56.55426,28.52605,-8.71823,12.95227,19.80782,8.01437
19,24,-1.5,25,8,52,48,3.54195,13.20569,-31.99566,64.58864,0.58974,11.8583,-55.64994,28.50273,-8.50038,12.44803,20.00234,8.01467
20,24,-1.5,25,8,52,78,3.53443,14.26858,-32.00969,65.65759,0.75533,10.7407,-55.6332,28.49349,-7.92416,11.49603,20.56933,8.01371
21,24,-1.5,50,2,22,33,3.52209,12.57079,-32.3505,70.19391,0.65823,12.5474,-56.46408,25.46801,-8.83431,13.20332,16.6337,8.01335
22,24,-1.5,50,2,22,48,3.52606,13.00256,-32.34655,70.47855,0.67031,12.47989,-56.2745,25.4729,-8.67004,13.14753,16.80286,8.01311
23,24,-1.5,50,2,22,78,3.53413,13.65912,-32.3338,70.23491,0.68712,12.37952,-55.95181,25.48282,-8.41731,13.06332,17.06552,8.01276
24,24,-1.5,50,2,52,48,3.5365,12.73135,-32.35405,69.21543,0.56428,11.92759,-55.57997,25.48573,-8.65676,12.49019,16.82897,8.0159
25,24,-1.5,50,2,52,78,3.53073,14.10336,-32.31699,68.507,0.60531,11.65558,-54.99759,25.47865,-8.08769,12.25894,17.39095,8.01488
26,24,-1.5,50,4,22,33,3.55288,9.51859,-32.1223,72.89824,0.47453,12.34676,-56.85513,28.5161,-10.10662,12.82129,18.40948,8.01515
27,24,-1.5,50,4,22,48,3.56293,10.23876,-32.09905,73.45672,0.49332,12.23698,-56.40074,28.52837,-9.75869,12.73029,18.76968,8.01464
28,24,-1.5,50,4,22,78,3.583,11.45538,-32.03154,70.82277,0.53912,12.03867,-55.68393,28.55277,-9.16937,12.57778,19.3834,8.01395
29,24,-1.5,50,4,52,48,3.54485,12.41607,-32.00448,70.30474,0.5755,11.81785,-55.19674,28.50628,-8.72697,12.39335,19.77931,8.01356
30,24,-1.5,50,4,52,78,3.48415,13.98276,-31.94156,70.23192,0.65105,11.40435,-54.64875,28.43127,-7.97929,12.0554,20.45198,8.01301
31,24,-1.5,50,6,22,33,3.59185,11.02559,-31.75329,74.06208,0.58636,12.50696,-56.03928,30.32439,-9.53399,13.09086,20.7904,8.01396
32,24,-1.5,50,6,22,48,3.62601,11.99629,-31.67582,74.7009,0.5887,12.39749,-55.43444,30.36551,-9.14446,12.98197,21.22104,8.01391
33,24,-1.5,50,6,22,78,3.65973,13.81259,-31.52443,72.08143,0.62813,12.12432,-54.55543,30.4057,-8.41372,12.74756,21.99198,8.01378
34,24,-1.5,50,6,52,48,3.573,12.91665,-31.65016,70.31071,0.64992,12.04144,-55.13361,30.30154,-8.66115,12.68905,21.64039,8.01406
35,24,-1.5,50,6,52,78,3.55172,14.7611,-31.52573,70.13891,0.69804,11.63214,-54.42939,30.2756,-7.89257,12.32852,22.38303,8.01385
36,24,-1.5,50,8,22,33,3.51722,10.82206,-31.50681,75.39829,0.58622,12.3909,-55.81856,31.48259,-9.50815,12.97712,21.97444,8.01386
37,24,-1.5,50,8,22,48,3.55947,11.99222,-31.37075,75.34896,0.58426,12.25369,-55.02031,31.53445,-9.0198,12.83594,22.51465,8.0139
38,24,-1.5,50,8,22,78,3.56763,14.16709,-31.12546,73.26942,0.62563,11.88509,-53.95975,31.54439,-8.09814,12.50636,23.44625,8.01388
39,24,-1.5,50,8,52,48,3.51602,12.97172,-31.33616,71.00146,0.65809,11.89645,-54.67981,31.48111,-8.50658,12.55454,22.97453,8.01399
40,24,-1.5,50,8,52,78,3.45803,14.89337,-31.14807,71.47153,0.70369,11.41113,-53.95168,31.40889,-7.63782,12.11482,23.77107,8.01391
41,24,-1.5,75,2,22,33,3.46645,13.31378,-32.19362,77.2686,0.75648,11.62,-55.00099,27.15976,-8.27512,12.37648,18.88464,8.01254
42,24,-1.5,75,2,22,48,3.48012,13.76254,-32.17449,77.17365,0.76944,11.57746,-54.83616,27.17686,-8.11105,12.3469,19.06581,8.0124
43,24,-1.5,75,2,22,78,3.51685,14.53717,-32.12811,75.26886,0.79063,11.52158,-54.5221,27.22245,-7.83587,12.31205,19.38658,8.01215
44,24,-1.5,75,2,52,48,3.47101,13.86144,-32.12678,73.7484,0.73128,11.35659,-54.34176,27.16547,-7.98546,12.0864,19.18001,8.01349
45,24,-1.5,75,2,52,78,3.49382,15.06585,-32.06183,72.6973,0.76939,11.21315,-53.98335,27.19392,-7.53909,11.98021,19.65483,8.0131
46,24,-1.5,75,4,22,33,3.41425,14.14615,-31.60876,81.28501,0.84342,11.53605,-54.31299,30.10416,-7.92317,12.37811,22.181,8.01184
47,24,-1.5,75,4,22,48,3.43807,14.80552,-31.55413,80.31188,0.85351,11.49094,-54.08915,30.13437,-7.69141,12.34241,22.44296,8.01192
48,24,-1.5,75,4,22,78,3.4728,15.86449,-31.47242,76.62529,0.88237,11.39163,-53.92823,30.17801,-7.33009,12.27175,22.84792,8.01205
49,24,-1.5,75,4,52,48,3.44349,15.36806,-31.46376,76.83356,0.84215,11.11036,-53.46678,30.1412,-7.34147,11.95146,22.79973,8.01221
50,24,-1.5,75,4,52,78,3.45533,16.864,-31.36083,75.50369,0.88378,10.90857,-53.3061,30.15611,-6.80715,11.7908,23.34896,8.01221
51,24,-1.5,75,6,22,33,3.12437,14.60967,-31.18909,83.18406,0.93226,11.56766,-54.40169,31.47975,-7.4631,12.49741,24.01665,8.01295
52,24,-1.5,75,6,22,48,3.17077,15.49345,-31.07249,81.05338,0.93298,11.53206,-54.02709,31.54377,-7.1772,12.46066,24.36657,8.01323
53,24,-1.5,75,6,22,78,3.19712,16.80795,-30.92442,77.85369,0.9437,11.35497,-53.63915,31.57971,-6.71109,12.29236,24.86862,8.01355
54,24,-1.5,75,6,52,48,3.45436,15.31165,-31.08824,76.03122,0.94582,11.25922,-53.89628,31.91581,-7.48067,12.20504,24.43514,8.01325
55,24,-1.5,75,6,52,78,3.44842,16.52456,-30.94617,75.15683,0.95534,11.01399,-53.50094,31.90833,-6.97997,11.96934,24.92836,8.01352
56,24,-1.5,75,8,22,33,3.32408,13.8912,-30.83213,83.20408,0.91467,11.50655,-54.21895,32.99823,-7.9454,12.42121,25.05282,8.01333
57,24,-1.5,75,8,22,48,3.36801,14.93757,-30.65225,82.37409,0.90703,11.43783,-53.62648,33.05524,-7.57028,12.34401,25.48497,8.01371
58,24,-1.5,75,8,22,78,3.38325,16.72418,-30.39824,79.37932,0.91888,11.14607,-53.01999,33.07485,-6.88226,12.06037,26.19259,8.01409
59,24,-1.5,75,8,52,48,3.38341,14.93283,-30.60893,77.51099,0.91878,11.13802,-53.26396,33.07506,-7.43038,12.0568,25.64468,8.01372
60,24,-1.5,75,8,52,78,3.37979,17.0449,-30.32226,76.88632,0.93635,10.8019,-52.674,33.07041,-6.59262,11.73796,26.47779,8.01405
61,24,-1.5,100,2,22,33,3.15338,16.80424,-31.81275,84.37635,1.0435,10.629,-53.68989,27.99806,-6.47517,11.66593,21.52289,8.01077
62,24,-1.5,100,2,22,48,3.17008,17.22056,-31.78546,83.68896,1.05297,10.61342,-53.60814,28.02101,-6.35319,11.65908,21.66782,8.01075
63,24,-1.5,100,2,22,78,3.20469,17.92201,-31.73693,81.07516,1.06963,10.59515,-53.47362,28.06816,-6.16166,11.65633,21.9065,8.01072
64,24,-1.5,100,2,52,48,3.16006,16.90639,-31.8757,78.29666,1.05907,10.47287,-53.98779,28.00726,-6.40242,11.53162,21.60484,8.01149
65,24,-1.5,100,2,52,78,3.17998,17.61078,-31.8413,76.73724,1.07603,10.40183,-53.9358,28.03454,-6.18501,11.47694,21.84953,8.01142
66,24,-1.5,100,4,22,33,3.08097,16.97078,-31.12801,89.19465,1.1124,10.45789,-53.33986,30.90748,-6.33182,11.56522,24.57566,8.01128
67,24,-1.5,100,4,22,48,3.12382,17.62004,-31.07295,86.93441,1.11463,10.47702,-53.31057,30.96746,-6.17522,11.58509,24.79224,8.01146
68,24,-1.5,100,4,22,78,3.1802,18.48756,-31.00768,82.49084,1.11313,10.48855,-53.33045,31.04514,-5.96797,11.59354,25.07717,8.01174
69,24,-1.5,100,4,52,48,3.11329,18.48196,-30.96402,81.39196,1.14811,10.28102,-53.12632,30.95279,-5.81237,11.42062,25.14042,8.01176
70,24,-1.5,100,4,52,78,3.15137,19.26873,-30.93382,79.5318,1.13576,10.26891,-53.20652,31.00559,-5.63795,11.39494,25.36764,8.01203
71,24,-1.5,100,6,22,33,2.79441,17.39013,-30.69068,89.06361,1.10817,10.67919,-53.90699,32.24441,-6.04315,11.76899,26.20125,8.01314
72,24,-1.5,100,6,22,48,2.84335,18.08618,-30.59562,85.10263,1.10004,10.71001,-53.7379,32.31982,-5.87258,11.78939,26.44724,8.01352
73,24,-1.5,100,6,22,78,2.86704,18.92768,-30.50988,81.19875,1.08334,10.61518,-53.6187,32.35586,-5.61695,11.67471,26.7389,8.01399
74,24,-1.5,100,6,52,48,2.81423,17.66203,-30.71079,77.9461,1.0929,10.71977,-54.26353,32.27511,-5.96842,11.79378,26.30669,8.01382
75,24,-1.5,100,6,52,78,2.81696,18.19869,-30.63592,76.02278,1.07781,10.58544,-54.11273,32.27931,-5.75693,11.64335,26.52238,8.01429
76,24,-1.5,100,8,22,33,3.02366,16.43906,-30.21784,89.43884,1.06619,10.66852,-53.45875,33.83623,-6.60112,11.72626,27.23511,8.0136
77,24,-1.5,100,8,22,48,3.0548,17.32903,-30.0715,87.08564,1.05392,10.59291,-53.09323,33.88073,-6.30835,11.63471,27.57239,8.01404
78,24,-1.5,100,8,22,78,3.03498,18.48564,-29.96613,82.98459,1.03624,10.27251,-52.90562,33.85246,-5.85326,11.29142,27.9992,8.01447
79,24,-1.5,100,8,52,48,3.07344,17.61954,-30.01859,80.87612,1.06942,10.45947,-53.02107,33.90715,-6.15169,11.51938,27.75546,8.01413
80,24,-1.5,100,8,52,78,3.04214,18.72831,-29.90921,77.9492,1.04912,10.1166,-52.7983,33.86269,-5.68593,11.1516,28.17676,8.01456
81,28,-1.5,25,2,22,33,4.50304,9.75884,-32.58162,68.30915,0.24179,13.23321,-58.20326,23.52476,-10.45316,13.44154,13.07159,7.98508
82,28,-1.5,25,2,22,48,4.48476,10.44954,-32.61636,70.25696,0.25121,13.05095,-57.84174,23.50709,-10.10535,13.26696,13.40174,7.98279
83,28,-1.5,25,2,22,78,4.81379,11.72416,-32.65007,71.12468,0.27148,12.78046,-57.10654,23.81458,-9.81704,13.0146,13.99754,7.97953
84,28,-1.5,25,2,52,48,4.64493,10.40817,-32.66198,69.81325,0.23884,12.0065,-57.49355,23.65949,-10.16972,12.22301,13.48977,7.97635
85,28,-1.5,25,2,52,78,4.96688,13.14167,-32.6234,70.49269,0.30012,11.37688,-55.90129,23.95054,-9.20591,11.65595,14.74463,8.02112
86,28,-1.5,25,4,22,33,4.48176,8.73374,-32.41662,69.77125,0.18985,13.33907,-58.18284,26.51449,-10.97294,13.4834,15.54155,7.97529
87,28,-1.5,25,4,22,48,4.81321,10.44235,-32.4168,71.98249,0.25636,13.0041,-57.55026,26.82435,-10.42053,13.2224,16.40382,8.02064
88,28,-1.5,25,4,22,78,4.58835,12.16723,-32.47013,72.26495,0.41916,12.28195,-56.53671,26.61656,-9.3384,12.68346,17.27817,8.01569
89,28,-1.5,25,4,52,48,4.34659,14.77548,-32.49891,73.63484,0.61517,11.29659,-55.43409,26.38149,-8.00915,11.90377,18.37234,8.01373
90,28,-1.5,25,4,52,78,4.04226,14.13417,-32.5921,75.1947,0.8914,9.99581,-55.17476,26.06625,-7.52741,10.88721,18.53884,8.01304
91,28,-1.5,25,6,22,33,4.51765,9.22636,-32.24162,70.22131,0.26258,13.46955,-58.01561,28.31004,-10.76592,13.69135,17.54412,8.01957
92,28,-1.5,25,6,22,48,4.51476,10.8487,-32.26537,73.00566,0.32272,13.11934,-57.4351,28.30726,-9.9872,13.40698,18.32005,8.01699
93,28,-1.5,25,6,22,78,4.61096,12.28877,-32.28824,71.8565,0.4865,12.33811,-56.42604,28.39883,-9.32649,12.80933,19.07234,8.01442
94,28,-1.5,25,6,52,48,4.05341,15.16543,-32.27679,71.33734,0.58194,11.83638,-56.01571,27.83912,-7.80291,12.39735,20.03621,8.01494
95,28,-1.5,25,6,52,78,3.84778,14.45479,-32.36813,72.69376,0.84085,10.4162,-55.5953,27.61302,-7.46756,11.25705,20.14546,8.01335
96,28,-1.5,25,8,22,33,4.30416,10.16876,-32.10819,71.12007,0.269,13.50449,-57.403,29.34919,-10.14464,13.71604,19.20454,8.01778
97,28,-1.5,25,8,22,48,4.3199,12.37248,-32.08354,73.21276,0.34052,13.11588,-56.73222,29.36503,-9.2003,13.40664,20.16473,8.01601
98,28,-1.5,25,8,22,78,4.07354,13.79293,-32.07846,72.36699,0.52904,12.21025,-56.02394,29.11002,-8.25828,12.71535,20.85174,8.01418
99,28,-1.5,25,8,52,48,4.98094,11.90507,-32.17975,71.96687,0.31197,11.66566,-55.76785,29.98342,-9.70253,11.9556,20.28088,8.01434
100,28,-1.5,25,8,52,78,4.45897,14.53732,-32.12208,75.79204,0.57823,10.44607,-54.33845,29.50265,-7.88198,11.02,21.62067,8.01309
101,28,-1.5,50,2,22,33,4.14225,12.73913,-32.42317,77.18642,0.49083,13.0129,-56.89198,26.17236,-8.89058,13.46128,17.28178,8.01898
102,28,-1.5,50,2,22,48,4.14444,13.24498,-32.42638,77.53457,0.50031,12.93412,-56.64232,26.17466,-8.69499,13.39096,17.47967,8.01875
103,28,-1.5,50,2,22,78,4.1493,14.01013,-32.42077,77.27997,0.51228,12.81799,-56.23178,26.17975,-8.39244,13.28552,17.78731,8.01839
104,28,-1.5,50,2,52,48,4.16299,12.95448,-32.44442,76.11711,0.38502,12.22697,-56.08126,26.19405,-8.69203,12.57195,17.50202,8.01778
105,28,-1.5,50,2,52,78,4.48418,14.74201,-32.42464,75.56948,0.42401,11.90571,-55.30101,26.51683,-8.30649,12.29006,18.21034,8.01651
106,28,-1.5,50,4,22,33,4.09165,11.80226,-32.12875,80.16666,0.42708,13.10049,-56.54403,29.12929,-9.21905,13.46897,19.91023,8.01643
107,28,-1.5,50,4,22,48,4.12282,12.96545,-32.1047,80.81144,0.45675,12.983,-56.1472,29.16224,-8.79441,13.38184,20.36783,8.01588
108,28,-1.5,50,4,22,78,4.14535,14.68107,-32.0558,77.76245,0.52702,12.73534,-55.6302,29.18591,-8.15305,13.21081,21.03286,8.01495
109,28,-1.5,50,4,52,48,4.1133,14.21025,-32.09615,77.41127,0.47278,12.25178,-55.36833,29.1522,-8.19578,12.67915,20.95642,8.01453
110,28,-1.5,50,4,52,78,4.02433,16.28979,-32.0488,77.65902,0.57764,11.71181,-54.72534,29.05724,-7.30933,12.2537,21.7479,8.01364
111,28,-1.5,50,6,22,33,4.23726,10.96407,-31.92308,81.33526,0.43855,13.04755,-56.6448,31.04206,-9.70685,13.44236,21.33521,8.01513
112,28,-1.5,50,6,22,48,4.28431,12.05821,-31.86724,82.10212,0.44175,12.90781,-56.03766,31.09002,-9.27144,13.30153,21.81858,8.01501
113,28,-1.5,50,6,22,78,4.32092,14.16792,-31.74115,79.43406,0.49365,12.57679,-54.94684,31.12697,-8.42577,13.02226,22.7012,8.01472
114,28,-1.5,50,6,52,48,4.13761,15.0911,-31.78342,78.30158,0.59209,12.2655,-55.03691,30.93871,-7.93451,12.81561,23.0042,8.01452
115,28,-1.5,50,6,52,78,4.01667,16.51401,-31.70651,78.5762,0.67676,11.66381,-54.34619,30.80988,-7.20005,12.30642,23.60983,8.01415
116,28,-1.5,50,8,22,33,4.11852,12.43517,-31.62892,83.15108,0.53068,13.03451,-55.89863,32.16801,-8.99716,13.51861,23.17084,8.01476
117,28,-1.5,50,8,22,48,4.14773,13.69212,-31.53113,83.11731,0.54051,12.844,-55.19151,32.19871,-8.51756,13.33415,23.68115,8.01482
118,28,-1.5,50,8,22,78,4.11164,15.45903,-31.36668,80.60698,0.5923,12.3875,-54.28743,32.16075,-7.74343,12.93047,24.41732,8.01482
119,28,-1.5,50,8,52,48,4.16016,13.19586,-31.57801,77.90914,0.46623,12.4037,-54.98555,32.2117,-8.59668,12.82403,23.61502,8.01502
120,28,-1.5,50,8,52,78,4.12023,16.4634,-31.34623,79.34673,0.54908,11.82532,-53.68219,32.16982,-7.31012,12.32753,24.8597,8.01478
121,28,-1.5,75,2,22,33,3.99981,14.89885,-32.2725,84.43535,0.68052,12.38087,-55.39397,27.7813,-7.90156,13.00923,19.87975,8.01546
122,28,-1.5,75,2,22,48,4.01005,15.37763,-32.26146,84.23296,0.68925,12.34175,-55.2301,27.79241,-7.7404,12.97773,20.05202,8.01544
123,28,-1.5,75,2,22,78,3.73843,16.2252,-32.22901,81.9755,0.70525,12.29002,-54.93709,27.4878,-7.12701,12.94032,20.3608,8.01539
124,28,-1.5,75,2,52,48,4.06431,15.36778,-32.28479,81.71484,0.69807,11.73749,-54.78518,27.85078,-7.59991,12.40373,20.25087,8.01399
125,28,-1.5,75,2,52,78,4.42081,16.65046,-32.24283,80.51942,0.7334,11.5576,-54.42376,28.21593,-7.48991,12.25883,20.72601,8.01366
126,28,-1.5,75,4,22,33,4.03111,14.05212,-31.83674,89.56513,0.66355,12.13871,-54.50917,30.82546,-8.12053,12.75689,22.70492,8.01326
127,28,-1.5,75,4,22,48,4.07754,15.10072,-31.77319,88.76257,0.68172,12.08893,-54.10148,30.8752,-7.76994,12.7227,23.10526,8.01331
128,28,-1.5,75,4,22,78,4.14506,16.9791,-31.65469,85.23922,0.7353,11.97314,-53.6654,30.94652,-7.17316,12.65833,23.77337,8.01337
129,28,-1.5,75,4,52,48,4.00861,16.80718,-31.73845,83.49086,0.78991,11.82916,-54.13321,30.80115,-7.13698,12.57448,23.66416,8.01351
130,28,-1.5,75,4,52,78,3.9875,17.91147,-31.68524,81.84833,0.83665,11.56899,-53.94149,30.77822,-6.70495,12.36447,24.07327,8.01347
131,28,-1.5,75,6,22,33,3.72192,14.99839,-31.44848,91.76184,0.80593,12.30346,-54.49345,32.2398,-7.55895,13.06369,24.68085,8.01421
132,28,-1.5,75,6,22,48,3.76807,16.09387,-31.3369,89.62174,0.8127,12.21839,-53.98851,32.29331,-7.18909,12.98136,25.10422,8.01448
133,28,-1.5,75,6,22,78,3.77895,17.80547,-31.17583,86.69201,0.8493,11.94509,-53.32845,32.30584,-6.55619,12.74055,25.74964,8.01478
134,28,-1.5,75,6,52,48,4.10506,16.26996,-31.29237,85.15071,0.82667,11.73893,-53.47745,32.66532,-7.29549,12.53182,25.36982,8.01414
135,28,-1.5,75,6,52,78,4.05479,18.14943,-31.13097,85.40282,0.88199,11.33093,-52.91004,32.61181,-6.50692,12.17662,26.10489,8.01433
136,28,-1.5,75,8,22,33,3.59882,15.28966,-31.09951,91.45001,0.83988,12.33556,-54.21354,33.34312,-7.35181,13.12425,25.99131,8.01476
137,28,-1.5,75,8,22,48,3.65712,16.48904,-30.94019,90.49137,0.83367,12.28775,-53.61285,33.4129,-6.9842,13.063,26.4287,8.01523
138,28,-1.5,75,8,22,78,3.67956,18.52907,-30.70052,87.21497,0.85264,11.99733,-52.85187,33.43947,-6.28044,12.78357,27.15903,8.01571
139,28,-1.5,75,8,52,48,4.02554,15.62802,-30.93442,85.51466,0.82161,11.801,-53.19074,33.82976,-7.42159,12.59148,26.40817,8.01475
140,28,-1.5,75,8,52,78,3.97825,18.19792,-30.6562,85.67285,0.87588,11.35256,-52.29541,33.77844,-6.37769,12.1901,27.40074,8.01509
141,28,-1.5,100,2,22,33,3.73243,17.90399,-32.0675,92.44226,0.93874,11.37831,-54.08537,28.73021,-6.44046,12.26621,22.28975,8.01277
142,28,-1.5,100,2,22,48,3.74958,18.4105,-32.04396,91.7241,0.94926,11.35649,-54.00284,28.75013,-6.29861,12.25358,22.45152,8.01279
143,28,-1.5,100,2,22,78,3.78577,19.29332,-31.99371,88.8844,0.96785,11.32965,-53.94945,28.79185,-6.06263,12.24328,22.72922,8.01281
144,28,-1.5,100,2,52,48,4.08476,18.75661,-32.01608,87.0892,0.97023,11.07578,-53.91976,29.12197,-6.46194,12.00205,22.66003,8.01322
145,28,-1.5,100,2,52,78,4.10617,19.75352,-31.96796,85.46697,0.99094,10.98411,-53.80795,29.14467,-6.16163,11.93016,22.98304,8.01312
146,28,-1.5,100,4,22,33,3.98017,16.45927,-31.49901,99.35448,0.98095,11.04344,-53.18627,32.01962,-6.98533,11.99355,25.03429,8.01206
147,28,-1.5,100,4,22,48,4.04541,17.5634,-31.41177,97.58388,1.00373,11.02639,-53.02626,32.09023,-6.6732,11.99591,25.41703,8.01225
148,28,-1.5,100,4,22,78,4.13317,19.12138,-31.28339,93.57049,1.03206,10.9853,-52.84341,32.18343,-6.23195,11.9788,25.95148,8.01253
149,28,-1.5,100,4,52,48,4.08209,19.02807,-31.31699,90.96399,1.04618,10.89938,-52.86869,32.12942,-6.23349,11.90643,25.89594,8.01265
150,28,-1.5,100,4,52,78,4.12507,20.16685,-31.25217,89.63445,1.05505,10.82075,-52.94828,32.17491,-5.93101,11.83409,26.2439,8.01291
151,28,-1.5,100,6,22,33,3.34895,17.7271,-31.0418,98.54943,1.03024,11.56248,-53.55446,33.0306,-6.2129,12.52805,26.8177,8.0147
152,28,-1.5,100,6,22,48,3.4044,18.76282,-30.9192,94.66034,1.03363,11.5442,-53.23022,33.10192,-5.9229,12.50765,27.17902,8.01512
153,28,-1.5,100,6,22,78,3.42034,19.97438,-30.7926,91.12746,1.03641,11.3556,-52.87489,33.1222,-5.50887,12.31483,27.61333,8.01562
154,28,-1.5,100,6,52,48,3.78288,19.65004,-30.808,90.01235,1.07588,11.2098,-52.72488,33.55974,-5.93824,12.22854,27.6215,8.01478
155,28,-1.5,100,6,52,78,3.80195,20.99678,-30.67408,88.80321,1.07085,11.01604,-52.49658,33.58158,-5.50452,12.02293,28.07706,8.01526
156,28,-1.5,100,8,22,33,3.57166,16.88438,-30.65566,98.24144,1.02421,11.53587,-53.23426,34.5596,-6.72331,12.50509,27.83629,8.01502
157,28,-1.5,100,8,22,48,3.63825,18.04488,-30.47615,95.9726,1.0195,11.5336,-52.70714,34.63983,-6.39128,12.48955,28.24855,8.01566
158,28,-1.5,100,8,22,78,3.65769,19.72622,-30.27288,92.15324,1.01529,11.27359,-52.13847,34.66297,-5.81735,12.21406,28.84561,8.01631
159,28,-1.5,100,8,52,48,3.66949,19.96882,-30.2719,90.84049,1.07912,11.1788,-52.07773,34.67696,-5.72101,12.19503,28.95595,8.01545
160,28,-1.5,100,8,52,78,3.70582,21.68366,-30.08447,87.85941,1.0485,10.99236,-51.82094,34.71975,-5.23014,11.96421,29.4896,8.01613
1,16,-1.4,25,2,22,33,2.66728,10.54943,-32.25223,56.41595,0.26261,11.41928,-56.94211,21.25038,-9.15694,11.68189,12.09344,7.97678
2,16,-1.4,25,2,22,48,2.65349,11.10745,-32.26924,57.73844,0.26734,11.25724,-56.98449,21.22788,-8.87263,11.52458,12.35525,7.97518
3,16,-1.4,25,2,22,78,2.86758,12.30844,-32.23932,58.2731,0.28943,11.00632,-56.40727,21.56486,-8.6838,11.29575,12.88106,8.02295
4,16,-1.4,25,2,52,48,2.78702,11.57153,-32.25616,57.29433,0.26884,10.65792,-56.72595,21.4411,-8.82443,10.92676,12.61667,8.02281
5,16,-1.4,25,2,52,78,2.7494,13.37808,-32.26288,57.11866,0.30357,10.17171,-55.92909,21.38208,-7.99722,10.47528,13.38486,8.01972
6,16,-1.4,25,4,22,33,2.66107,10.14212,-31.87363,57.31865,0.25472,11.91715,-56.47488,24.25057,-9.39948,12.17188,14.85109,8.01716
7,16,-1.4,25,4,22,48,2.63941,11.23467,-31.88916,58.60592,0.292,11.59729,-56.43792,24.21507,-8.87485,11.88929,15.34022,8.01613
8,16,-1.4,25,4,22,78,2.56926,12.8309,-31.88046,58.23968,0.37733,11.0312,-56.39014,24.09808,-8.04917,11.40854,16.04891,8.01505
9,16,-1.4,25,4,52,48,2.74675,12.16288,-31.97309,58.26903,0.34201,10.40572,-56.1961,24.38819,-8.47805,10.74772,15.91014,8.01434
10,16,-1.4,25,4,52,78,2.59869,13.83665,-31.9447,58.51014,0.4543,9.61272,-55.40593,24.14754,-7.44657,10.06702,16.70097,8.01305
11,16,-1.4,25,6,22,33,2.70032,10.9743,-31.63571,58.03526,0.31523,11.62119,-56.18243,26.07507,-9.06504,11.93643,17.01002,8.01402
12,16,-1.4,25,6,22,48,2.66328,11.95863,-31.60673,59.86507,0.34599,11.2646,-56.10106,26.01508,-8.56691,11.61059,17.44817,8.01345
13,16,-1.4,25,6,22,78,2.57273,13.42327,-31.54907,58.60775,0.43273,10.65024,-55.54868,25.86485,-7.76072,11.08297,18.10413,8.01283
14,16,-1.4,25,6,52,48,2.8371,11.83226,-31.67763,57.59432,0.32718,10.72799,-56.02569,26.28967,-8.80481,11.05517,17.48486,8.01333
15,16,-1.4,25,6,52,78,2.71667,13.86347,-31.60783,58.07646,0.42994,9.89105,-55.24747,26.10128,-7.71468,10.32099,18.3866,8.0123
16,16,-1.4,25,8,22,33,2.56996,12.31234,-31.35779,58.71877,0.44868,11.61462,-56.06798,27.10957,-8.32779,12.0633,18.78179,8.01308
17,16,-1.4,25,8,22,48,2.52812,13.17532,-31.3152,59.91822,0.482,11.23515,-55.79859,27.03828,-7.89524,11.71715,19.14304,8.01275
18,16,-1.4,25,8,22,78,2.41053,13.90832,-31.25798,58.64303,0.55988,10.56332,-55.5447,26.83142,-7.30582,11.12319,19.5256,8.01236
19,16,-1.4,25,8,52,48,2.76929,11.94629,-31.41816,57.41281,0.36056,10.89955,-55.81379,27.43398,-8.68412,11.26011,18.74986,8.01316
20,16,-1.4,25,8,52,78,2.64932,13.92152,-31.31841,58.15602,0.45493,10.01952,-55.24892,27.24164,-7.6325,10.47444,19.60914,8.01226
21,16,-1.4,50,2,22,33,2.50343,12.952,-31.89243,62.62807,0.44192,11.20737,-56.11874,23.98535,-7.9519,11.64929,16.03345,8.01445
22,16,-1.4,50,2,22,48,2.50211,13.33072,-31.8813,62.78045,0.44592,11.13376,-56.01586,23.98306,-7.79762,11.57968,16.18545,8.01419
23,16,-1.4,50,2,22,78,2.50066,14.03976,-31.86767,62.55945,0.46034,11.01529,-55.69551,23.98054,-7.53529,11.47563,16.44526,8.01381
24,16,-1.4,50,2,52,48,2.42389,13.98526,-31.91732,61.49717,0.51567,10.66077,-55.84209,23.84513,-7.36179,11.17644,16.48334,8.01438
